"Fatal","Day","Lat","Lon","NonUSA","Nonairplane","Phase","Event","Personal","Multiple"
0,362,39.5094,-122.2169,0,0,"APR","SCF-PP",1,0
0,362,37.1244,-90.715,0,0,"LDG","Other",0,0
0,363,43.2978,-89.7558,0,0,"TXI","LOC-G",0,0
0,364,34.2878,-117.6514,0,1,"APR","Other",0,0
0,364,36.1831,-86.8864,0,0,"LDG","LOC-G",0,0
1,364,47.8236,-122.79,0,0,"ENR","Other",0,0
1,364,41.5547,-81.7033,0,0,"ICL","LOC-I",0,0
0,364,35.0672,-114.1189,0,0,"ENR","SCF-PP",0,0
0,365,29.065,-82.3711,0,0,"ICL","LOC-I",1,0
1,365,21.2306,-157.1856,0,0,"Other","Other",0,0
1,366,33.2067,-96.7328,0,0,"APR","Other",0,1
1,366,33.2067,-96.7328,0,0,"APR","Other",0,1
1,366,37.3542,-88.8114,0,0,"ENR","Other",0,0
0,366,38.9253,-94.3781,0,0,"ENR","SCF-NP",0,0
0,366,46.8844,-117.0775,0,0,"TXI","LOC-G",0,0
0,366,32.9564,-111.7639,0,0,"APR","LOC-I",0,0
